"clust_id","vacancy_id"
"24106",17,5314285
"24107",13,3468376
"24108",2,8706836
"24109",24,463486
"24110",7,8059095
"24111",3,8973996
"24112",1,1175846
"24113",21,9748306
"24114",24,7849656
"24115",23,1356
"24116",11,4634546
"24117",22,5783716
"24118",23,5627796
"24119",29,6692036
"24120",29,7387085
"24121",29,7797356
"24122",21,8675876
"24123",28,7319495
"24124",13,2752076
"24125",13,5734575
"24126",23,117716
"24127",24,3839776
"24128",29,1832775
"24129",15,8739795
"24130",27,2967676
"24131",1,7305996
"24132",1,3061436
"24133",3,2111626
"24134",3,9563636
"24135",25,9833646
"24136",6,2029046
"24137",25,7316307
"24138",11,3351646
"24139",11,1974675
"24140",23,8914156
"24141",13,2358076
"24142",21,1280596
"24143",3,8942106
"24144",29,1289436
"24145",10,8824865
"24146",11,7885126
"24147",14,9750686
"24148",24,9400876
"24149",22,9122676
"24150",1,1730876
"24151",14,3081666
"24152",25,599386
"24153",29,3177906
"24154",8,2727195
"24155",23,1894556
"24156",21,9126526
"24157",24,1385006
"24158",21,6201975
"24159",27,3791016
"24160",7,7536765
"24161",12,7901646
"24162",21,4872756
"24163",1,6299236
"24164",6,8972206
"24165",26,7079676
"24166",14,8055826
"24167",4,3407456
"24168",22,817995
"24169",25,2069316
"24170",4,5072865
"24171",13,6062076
"24172",9,7996086
"24173",1,81375
"24174",15,3612236
"24175",13,1558076
"24176",29,8633975
"24177",1,7692575
"24178",29,4804375
"24179",4,4981576
"24180",2,795975
"24181",19,6686386
"24182",9,5955386
"24183",1,3182896
"24184",2,4944985
"24185",24,8830416
"24186",16,9797796
"24187",27,6256296
"24188",24,5557246
"24189",24,2067246
"24190",11,7947376
"24191",7,3707716
"24192",2,9330375
"24193",25,1252356
"24194",29,8698626
"24195",11,6601686
"24196",7,3704166
"24197",23,8286056
"24198",4,6145736
"24199",24,3870485
"24200",13,724675
"24201",1,7939665
"24202",16,2050236
"24203",3,8655556
"24204",13,9397176
"24205",17,1572285
"24206",21,2332676
"24207",29,1592995
"24208",23,3111956
"24209",25,6102575
"24210",12,3270486
"24211",21,8982476
"24212",16,2644485
"24213",14,5609586
"24214",4,3824176
"24215",16,7171086
"24216",27,1241316
"24217",26,6617736
"24218",3,5712366
"24219",16,2674596
"24220",16,4583086
"24221",17,6718685
"24222",9,9965186
"24223",29,8903776
"24224",13,115866
"24225",24,1158946
"24226",1,1096795
"24227",27,7990316
"24228",20,1203475
"24229",23,8860116
"24230",2,7278475
"24231",21,5389126
"24232",2,7344956
"24233",14,6939156
"24234",21,9720485
"24235",27,5669116
"24236",12,8628995
"24237",29,4590456
"24238",23,1316136
"24239",29,6907185
"24240",23,3016206
"24241",27,8557566
"24242",8,9574385
"24243",1,5077376
"24244",16,6454307
"24245",27,134496
"24246",25,1056346
"24247",1,5506626
"24248",16,6154085
"24249",23,8337246
"24250",13,8768376
"24251",1,2177796
"24252",28,4644016
"24253",13,3227176
"24254",29,2598486
"24255",24,2224076
"24256",17,7088685
"24257",22,6820485
"24258",2,324126
"24259",2,3854606
"24260",16,776506
"24261",29,260876
"24262",29,8247116
"24263",24,2811575
"24264",25,3101685
"24265",6,6578095
"24266",6,28985
"24267",24,389195
"24268",25,2237675
"24269",22,3327006
"24270",29,3386636
"24271",1,7356586
"24272",21,9747095
"24273",12,9570096
"24274",18,9823136
"24275",29,7594085
"24276",4,8541966
"24277",7,4988636
"24278",29,5142785
"24279",29,8835556
"24280",27,3282696
"24281",15,1719975
"24282",8,2000856
"24283",28,8615236
"24284",21,9374586
"24285",20,3838865
"24286",2,4092816
"24287",29,6014746
"24288",13,3887176
"24289",11,498016
"24290",6,8051185
"24291",11,6147336
"24292",25,5360436
"24293",18,8513016
"24294",13,9410976
"24295",13,2552956
"24296",23,1355336
"24297",11,163466
"24298",29,8776156
"24299",25,4077876
"24300",25,5835785
"24301",7,8210136
"24302",25,6622775
"24303",21,7530126
"24304",3,240996
"24305",24,6985616
"24306",1,3217795
"24307",7,9022885
"24308",29,740146
"24309",10,3378716
"24310",13,3697595
"24311",29,8610536
"24312",15,8415766
"24313",13,5068276
"24314",4,9543866
"24315",20,3668436
"24316",22,1314616
"24317",23,5806195
"24318",10,8976126
"24319",20,1330336
"24320",21,8862566
"24321",25,7671585
"24322",23,2171765
"24323",14,509896
"24324",21,1972326
"24325",21,6511275
"24326",1,1451085
"24327",16,3114895
"24328",25,2579346
"24329",24,3895196
"24330",1,9752766
"24331",1,2516746
"24332",7,9453556
"24333",21,9277366
"24334",20,4911816
"24335",3,8956575
"24336",23,1711676
"24337",9,4368286
"24338",19,7452895
"24339",12,7186206
"24340",30,9347886
"24341",7,1343166
"24342",15,3371236
"24343",29,8384366
"24344",3,1966396
"24345",16,527775
"24346",4,8455595
"24347",24,9696126
"24348",21,5564496
"24349",3,9164876
"24350",20,7083296
"24351",20,743776
"24352",13,3568676
"24353",24,9352007
"24354",2,9223016
"24355",4,6292185
"24356",14,2336046
"24357",1,1180765
"24358",9,2044976
"24359",11,1268506
"24360",8,5031865
"24361",26,8949996
"24362",25,2040436
"24363",22,6914775
"24364",23,9994986
"24365",5,6708456
"24366",7,5437896
"24367",1,3133216
"24368",22,1630456
"24369",25,8089406
"24370",21,9614326
"24371",6,3456475
"24372",28,9511326
"24373",23,4139776
"24374",16,4875286
"24375",18,2162626
"24376",1,3954936
"24377",23,1451996
"24378",11,6910246
"24379",7,3559565
"24380",23,5871976
"24381",14,9708686
"24382",4,394766
"24383",24,466675
"24384",22,2509776
"24385",11,9372886
"24386",28,7391726
"24387",26,6434776
"24388",16,6686356
"24389",7,4911775
"24390",20,5381066
"24391",23,8552495
"24392",13,2832185
"24393",13,3157276
"24394",20,5414295
"24395",28,6733236
"24396",20,6507695
"24397",28,2414726
"24398",21,9294276
"24399",21,3501216
"24400",1,4537007
"24401",4,2628695
"24402",25,5782546
"24403",2,9210795
"24404",3,1725326
"24405",29,4482316
"24406",24,1277796
"24407",4,6902596
"24408",11,6530665
"24409",1,704796
"24410",1,2020176
"24411",1,8102516
"24412",20,1948236
"24413",11,1049116
"24414",7,6560176
"24415",23,5997296
"24416",3,6140985
"24417",21,5251126
"24418",25,8622106
"24419",21,8004716
"24420",1,5535856
"24421",20,8664016
"24422",13,7070306
"24423",13,8679446
"24424",1,8285166
"24425",1,4322295
"24426",23,4795926
"24427",1,8105086
"24428",16,6135665
"24429",19,1034385
"24430",16,1101766
"24431",1,5581366
"24432",13,5853076
"24433",16,6481996
"24434",25,5580366
"24435",28,4749326
"24436",11,269046
"24437",14,5005786
"24438",22,6651646
"24439",17,5359685
"24440",6,5160816
"24441",18,1905416
"24442",21,6443646
"24443",28,9412726
"24444",21,4878675
"24445",13,3352956
"24446",25,9482407
"24447",29,8790576
"24448",1,3199295
"24449",9,1607086
"24450",26,3379676
"24451",1,953736
"24452",24,13096
"24453",4,8141085
"24454",4,2587785
"24455",13,1933076
"24456",21,574006
"24457",7,9474916
"24458",2,7217836
"24459",11,756486
"24460",15,7976195
"24461",14,1309896
"24462",4,3673456
"24463",14,8604046
"24464",24,4525646
"24465",25,4001056
"24466",19,9133426
"24467",24,8122985
"24468",21,7921175
"24469",25,4598136
"24470",4,1485786
"24471",2,9678766
"24472",21,3325275
"24473",21,6054436
"24474",5,6902536
"24475",18,3874076
"24476",24,4110086
"24477",1,6932846
"24478",20,6467885
"24479",29,1264007
"24480",21,6256586
"24481",3,5998846
"24482",6,6490516
"24483",29,7928876
"24484",13,6300816
"24485",3,4445116
"24486",21,1981207
"24487",9,6905386
"24488",21,2586195
"24489",16,3667596
"24490",1,1243486
"24491",16,1249295
"24492",25,2991806
"24493",29,2427965
"24494",7,3617485
"24495",3,6017626
"24496",9,4394976
"24497",1,7877295
"24498",20,6512936
"24499",1,9599516
"24500",16,9108296
"24501",4,3096896
"24502",7,2699276
"24503",1,4171007
"24504",24,1220356
"24505",20,377606
"24506",25,6183475
"24507",29,1623585
"24508",25,4640566
"24509",15,3571236
"24510",7,1727895
"24511",2,3960275
"24512",21,5123056
"24513",20,5427795
"24514",29,3025976
"24515",18,3544626
"24516",16,9808436
"24517",23,2369776
"24518",4,6765285
"24519",22,2405896
"24520",24,6504526
"24521",13,9084575
"24522",1,88686
"24523",25,1612526
"24524",25,9242696
"24525",30,5999226
"24526",6,5746385
"24527",25,8863075
"24528",14,9087786
"24529",29,4166975
"24530",21,7898016
"24531",2,6314686
"24532",2,8949116
"24533",1,6078006
"24534",20,737775
"24535",29,3357786
"24536",24,1422556
"24537",3,217226
"24538",7,6302866
"24539",11,3846486
"24540",9,9569286
"24541",24,4239295
"24542",20,8205156
"24543",14,2785116
"24544",6,5745936
"24545",13,2954476
"24546",9,5037386
"24547",3,5600636
"24548",12,9034866
"24549",24,9878965
"24550",4,7184376
"24551",3,7732775
"24552",21,9146475
"24553",15,7010686
"24554",29,2288475
"24555",6,7303766
"24556",7,5419006
"24557",16,1393375
"24558",25,1352295
"24559",11,2824385
"24560",24,325586
"24561",7,1116175
"24562",26,203776
"24563",20,7744596
"24564",24,7526
"24565",25,9437565
"24566",28,2947665
"24567",12,6049386
"24568",16,6369826
"24569",2,5671486
"24570",16,5529995
"24571",24,584766
"24572",29,5994896
"24573",25,6022456
"24574",4,4121206
"24575",13,9729876
"24576",14,895575
"24577",7,5656196
"24578",21,1094936
"24579",3,7563536
"24580",29,1127475
"24581",11,8326726
"24582",12,398085
"24583",29,2408576
"24584",6,6718985
"24585",2,2435156
"24586",4,202856
"24587",13,9558276
"24588",16,6667206
"24589",20,3501685
"24590",21,3149136
"24591",21,2902716
"24592",24,4356285
"24593",11,9059285
"24594",25,9318865
"24595",9,184386
"24596",10,5597716
"24597",4,7939176
"24598",11,9196376
"24599",24,7950716
"24600",7,3733075
"24601",4,9919576
"24602",23,4468456
"24603",1,8761375
"24604",22,1487586
"24605",21,1884675
"24606",12,1207386
"24607",29,9260436
"24608",20,1721416
"24609",11,4976526
"24610",14,2073686
"24611",13,1130976
"24612",22,2222676
"24613",21,9530696
"24614",13,5644675
"24615",28,6460426
"24616",13,6526866
"24617",7,9031036
"24618",21,7678476
"24619",1,9478946
"24620",11,9194995
"24621",13,4159746
"24622",18,4771175
"24623",16,6307985
"24624",11,3879046
"24625",15,6977975
"24626",15,5544726
"24627",1,7277316
"24628",28,4864236
"24629",13,6215676
"24630",11,9930906
"24631",3,4816906
"24632",7,1258456
"24633",1,3937765
"24634",21,6577985
"24635",30,9860326
"24636",18,2052826
"24637",7,7413756
"24638",4,3836256
"24639",26,9692016
"24640",25,6405486
"24641",3,2486075
"24642",1,8859575
"24643",13,9779446
"24644",16,7011695
"24645",29,4497395
"24646",3,7549566
"24647",18,9628416
"24648",21,4760865
"24649",28,2173726
"24650",23,1586285
"24651",21,8858546
"24652",25,1165996
"24653",7,8462116
"24654",16,1812456
"24655",13,6440976
"24656",16,5129295
"24657",7,9732956
"24658",4,736095
"24659",3,1202346
"24660",22,2452426
"24661",13,1476176
"24662",14,3515316
"24663",4,9819186
"24664",16,5727186
"24665",21,7964796
"24666",16,6034506
"24667",16,8488785
"24668",23,7265395
"24669",1,3625785
"24670",22,7072666
"24671",26,1197036
"24672",21,9671026
"24673",7,4849656
"24674",22,370676
"24675",28,104236
"24676",19,5575966
"24677",7,380116
"24678",1,2644765
"24679",20,2194286
"24680",3,6168716
"24681",16,411576
"24682",2,5036596
"24683",1,6355846
"24684",9,9881196
"24685",24,9910356
"24686",3,9604886
"24687",23,4346576
"24688",25,9934295
"24689",11,177956
"24690",25,1174795
"24691",25,4319106
"24692",7,5372336
"24693",21,7719516
"24694",29,9348966
"24695",29,1100585
"24696",7,4539275
"24697",22,4222676
"24698",18,3188016
"24699",28,143236
"24700",20,9703356
"24701",23,4767775
"24702",18,6388416
"24703",25,7653486
"24704",29,1971965
"24705",14,8835686
"24706",20,9908675
"24707",29,1540396
"24708",4,5813646
"24709",28,5912726
"24710",29,4081536
"24711",25,3305085
"24712",3,5689576
"24713",2,3706665
"24714",18,7413016
"24715",18,5193095
"24716",2,4291166
"24717",4,9984136
"24718",20,1458196
"24719",2,689965
"24720",1,3865346
"24721",8,3844765
"24722",7,7756395
"24723",1,4977966
"24724",25,5642075
"24725",16,6767976
"24726",25,1398146
"24727",24,4037236
"24728",4,3111126
"24729",25,5825207
"24730",25,7637356
"24731",4,3631316
"24732",28,6564236
"24733",13,1658075
"24734",29,8151176
"24735",22,2336416
"24736",14,3436096
"24737",25,2566216
"24738",14,6861407
"24739",20,4984426
"24740",16,5073426
"24741",22,7918586
"24742",21,1585816
"24743",13,3258276
"24744",20,8410676
"24745",29,2248486
"24746",23,348746
"24747",13,4468676
"24748",24,3681876
"24749",14,3865686
"24750",7,591836
"24751",29,1799585
"24752",25,5450975
"24753",29,4302616
"24754",21,6382856
"24755",16,5029616
"24756",16,644085
"24757",28,3664236
"24758",25,6308796
"24759",1,7084036
"24760",24,4453926
"24761",25,1798126
"24762",6,3846016
"24763",21,618285
"24764",19,7976956
"24765",7,6742256
"24766",25,4910146
"24767",14,4742156
"24768",4,4610206
"24769",24,5170146
"24770",29,25736
"24771",20,8609665
"24772",15,1022236
"24773",18,4679416
"24774",15,6800686
"24775",8,7294056
"24776",1,1239106
"24777",22,7450676
"24778",25,6268836
"24779",16,1715665
"24780",28,4698726
"24781",20,3433096
"24782",15,4927095
"24783",13,156056
"24784",11,8188046
"24785",23,9170996
"24786",4,1270996
"24787",1,5695016
"24788",13,378076
"24789",7,576316
"24790",23,7709266
"24791",21,4170826
"24792",29,2459326
"24793",25,2907175
"24794",14,3403606
"24795",20,7407006
"24796",16,6916246
"24797",21,4843256
"24798",9,4535186
"24799",20,5113136
"24800",1,2054976
"24801",25,5085566
"24802",16,4191975
"24803",2,185616
"24804",25,1158765
"24805",4,4594246
"24806",29,467526
"24807",16,5686716
"24808",22,4309686
"24809",30,9598886
"24810",23,9003985
"24811",4,2063526
"24812",6,4230085
"24813",10,1353765
"24814",25,5817786
"24815",16,2957056
"24816",14,2310996
"24817",28,2090326
"24818",16,1854685
"24819",25,7617966
"24820",21,224546
"24821",3,5313746
"24822",20,6740885
"24823",3,5643746
"24824",13,6498376
"24825",1,6263975
"24826",1,4714056
"24827",26,9363107
"24828",20,3000586
"24829",22,1738085
"24830",27,7060906
"24831",1,4002116
"24832",14,8887575
"24833",16,2254216
"24834",2,5780086
"24835",13,8073076
"24836",24,1843306
"24837",25,1568816
"24838",4,1482307
"24839",23,9016386
"24840",13,6291865
"24841",13,9548076
"24842",1,6270466
"24843",21,3313695
"24844",13,8741236
"24845",24,7651856
"24846",9,6949175
"24847",19,2923107
"24848",27,4090466
"24849",24,4758006
"24850",21,1025296
"24851",21,3647536
"24852",21,8497295
"24853",1,1726485
"24854",2,4247836
"24855",11,1078326
"24856",25,4694796
"24857",3,3333406
"24858",26,301307
"24859",25,1396696
"24860",11,888765
"24861",6,26185
"24862",25,2391266
"24863",25,9766256
"24864",12,2934475
"24865",13,4134476
"24866",4,8562275
"24867",25,7970226
"24868",21,691986
"24869",23,6126485
"24870",7,623276
"24871",1,6251356
"24872",22,8116896
"24873",13,8088766
"24874",1,5855646
"24875",12,3508795
"24876",21,1553675
"24877",5,9695456
"24878",11,9965885
"24879",16,5414785
"24880",25,841866
"24881",12,6806785
"24882",7,1339006
"24883",20,8900516
"24884",21,5478765
"24885",4,7711596
"24886",23,4292307
"24887",16,38007
"24888",4,1175075
"24889",11,3847007
"24890",13,5797176
"24891",21,7182066
"24892",9,339286
"24893",3,6422856
"24894",9,3578286
"24895",3,4408506
"24896",25,584385
"24897",4,6759626
"24898",7,1968095
"24899",20,8535796
"24900",27,884416
"24901",25,9052095
"24902",4,7772146
"24903",29,5944207
"24904",2,6775616
"24905",3,9682616
"24906",1,6737216
"24907",19,8186626
"24908",25,1021366
"24909",2,9686356
"24910",7,7147206
"24911",29,309296
"24912",21,3403036
"24913",21,3669446
"24914",13,3810085
"24915",21,6705556
"24916",25,9051846
"24917",19,2192056
"24918",11,8879046
"24919",7,8739075
"24920",29,1433966
"24921",21,4390496
"24922",18,8083095
"24923",24,8545226
"24924",3,7038936
"24925",13,7366176
"24926",1,858175
"24927",11,1208206
"24928",19,9864626
"24929",9,6807086
"24930",12,7850096
"24931",16,9668236
"24932",26,458895
"24933",2,1064396
"24934",4,6702716
"24935",2,3797995
"24936",21,5189406
"24937",4,4794665
"24938",11,8176875
"24939",21,7521526
"24940",4,2501116
"24941",4,5096195
"24942",4,4864436
"24943",11,6304966
"24944",3,8734996
"24945",23,3065595
"24946",16,9879195
"24947",21,8529576
"24948",20,4115156
"24949",1,1451796
"24950",4,2306276
"24951",12,2319585
"24952",20,830095
"24953",22,4805896
"24954",18,1918206
"24955",3,1733696
"24956",7,7302286
"24957",2,3882676
"24958",23,7678496
"24959",16,6968006
"24960",23,1882406
"24961",1,8446966
"24962",29,6071496
"24963",24,399366
"24964",10,5193765
"24965",22,8446346
"24966",27,7521316
"24967",22,6216475
"24968",11,6150586
"24969",13,3786076
"24970",11,2787036
"24971",9,474976
"24972",23,4824986
"24973",20,5335586
"24974",20,4958226
"24975",25,5756506
"24976",11,6288895
"24977",15,4770285
"24978",18,2594366
"24979",12,4555446
"24980",3,4464536
"24981",23,4216556
"24982",24,8684796
"24983",29,8626226
"24984",3,4960816
"24985",2,4607276
"24986",25,9760306
"24987",11,5141946
"24988",29,2638086
"24989",3,5234126
"24990",4,6934056
"24991",26,5111566
"24992",16,4470675
"24993",4,342965
"24994",24,371396
"24995",18,9481585
"24996",7,5603007
"24997",28,3582326
"24998",14,9397116
"24999",22,3068846
"25000",21,8313866
"25001",16,6495885
"25002",1,6996776
"25003",22,8645076
"25004",20,6959896
"25005",26,9500276
"25006",3,3950706
"25007",4,6058756
"25008",10,1529716
"25009",21,1448716
"25010",24,2521136
"25011",25,5535436
"25012",3,3175095
"25013",11,8655836
"25014",29,539576
"25015",1,4434775
"25016",25,8990306
"25017",7,1426175
"25018",20,9838396
"25019",21,7146676
"25020",22,1094075
"25021",1,6412216
"25022",29,3312495
"25023",11,7345146
"25024",6,9209506
"25025",25,7460696
"25026",4,7762665
"25027",27,9619986
"25028",21,2163446
"25029",21,2717796
"25030",1,3866116
"25031",22,6574285
"25032",23,6175446
"25033",25,4272056
"25034",14,8502407
"25035",25,53216
"25036",12,2823396
"25037",21,2851216
"25038",17,6045985
"25039",16,7879395
"25040",26,1172156
"25041",4,6249526
"25042",11,9631295
"25043",15,3164726
"25044",16,2669006
"25045",21,9429286
"25046",23,4025396
"25047",23,8080056
"25048",25,1810665
"25049",4,6139526
"25050",14,5560686
"25051",30,2970326
"25052",20,4042956
"25053",13,4188865
"25054",4,1647766
"25055",21,6558236
"25056",23,4902006
"25057",23,7820007
"25058",16,2362885
"25059",11,8273695
"25060",7,4548666
"25061",26,7607895
"25062",7,1892665
"25063",25,5863776
"25064",21,1747136
"25065",13,6842946
"25066",8,5720186
"25067",22,2368936
"25068",25,5244316
"25069",14,9852416
"25070",24,1669575
"25071",9,8421196
"25072",20,4369956
"25073",14,7300996
"25074",14,7903606
"25075",23,4771966
"25076",23,5953566
"25077",24,1926876
"25078",24,6936595
"25079",6,5498985
"25080",22,53385
"25081",7,1951585
"25082",26,3903765
"25083",4,5442926
"25084",24,7095556
"25085",9,9576386
"25086",6,3855146
"25087",22,7640746
"25088",13,2064656
"25089",18,3588116
"25090",1,4022546
"25091",14,3058316
"25092",7,849736
"25093",26,6874175
"25094",4,6626066
"25095",25,7377046
"25096",1,701226
"25097",19,2200096
"25098",4,26286
"25099",7,7481646
"25100",1,739665
"25101",24,2226396
"25102",21,5293936
"25103",9,2019286
"25104",19,9402995
"25105",16,1560676
"25106",23,1549765
"25107",21,4083106
"25108",13,9413575
"25109",27,544416
"25110",7,9525696
"25111",11,5726616
"25112",16,3970436
"25113",20,6960395
"25114",11,1856546
"25115",1,303176
"25116",7,9536496
"25117",23,6119966
"25118",13,4861776
"25119",26,9447376
"25120",1,3930976
"25121",3,6444396
"25122",20,2665656
"25123",22,2924995
"25124",4,97556
"25125",29,1155795
"25126",18,1596926
"25127",7,8647106
"25128",11,6351156
"25129",4,4307107
"25130",18,9926876
"25131",7,3467506
"25132",23,3436716
"25133",1,9337185
"25134",19,2767275
"25135",30,6243395
"25136",4,5830685
"25137",23,3737575
"25138",4,9028956
"25139",16,8931556
"25140",4,7232495
"25141",29,6284875
"25142",29,5320126
"25143",16,7811186
"25144",27,9850906
"25145",13,1320085
"25146",11,113576
"25147",3,7358966
"25148",21,3401006
"25149",25,3793336
"25150",1,8682436
"25151",27,291896
"25152",21,687056
"25153",7,7421056
"25154",12,6870686
"25155",16,9584785
"25156",1,8096786
"25157",9,3115386
"25158",1,1294556
"25159",18,5585926
"25160",7,7159516
"25161",25,4042626
"25162",24,1692175
"25163",25,5329086
"25164",24,3012007
"25165",16,5196856
"25166",25,559175
"25167",8,9269285
"25168",16,5729395
"25169",23,697575
"25170",21,4931306
"25171",29,9823146
"25172",28,9787726
"25173",24,721616
"25174",4,5058806
"25175",7,7513716
"25176",20,2871195
"25177",7,9005306
"25178",23,2293256
"25179",7,2464685
"25180",21,2486416
"25181",29,7971375
"25182",24,6336596
"25183",7,2223476
"25184",3,495746
"25185",2,8153646
"25186",20,1226085
"25187",25,4466786
"25188",28,144236
"25189",21,3849266
"25190",4,8680796
"25191",29,7201706
"25192",4,4972375
"25193",21,3584116
"25194",26,2547676
"25195",29,8232376
"25196",3,2262407
"25197",22,3400836
"25198",23,956007
"25199",4,6100766
"25200",29,9877646
"25201",22,8866595
"25202",13,1491865
"25203",16,9071286
"25204",22,6503476
"25205",1,6085566
"25206",21,4146475
"25207",25,3798656
"25208",30,7690326
"25209",1,8694026
"25210",1,6490276
"25211",8,3765585
"25212",25,875775
"25213",28,5719726
"25214",25,7964186
"25215",1,7058296
"25216",2,9937426
"25217",4,1702886
"25218",28,4968726
"25219",3,5726656
"25220",22,1277586
"25221",11,7774526
"25222",11,5892595
"25223",28,6073236
"25224",25,1010516
"25225",1,4432785
"25226",21,9674486
"25227",1,8487866
"25228",7,2542626
"25229",30,9568886
"25230",26,6444795
"25231",30,3538886
"25232",20,2338575
"25233",15,7569795
"25234",3,4841126
"25235",3,2940985
"25236",20,8123516
"25237",3,4468436
"25238",4,6103146
"25239",22,6985896
"25240",25,3688175
"25241",20,9401946
"25242",29,9045536
"25243",23,7474646
"25244",14,4400996
"25245",25,1726936
"25246",21,4181965
"25247",28,398526
"25248",7,2739896
"25249",14,1536096
"25250",11,1516175
"25251",25,4654426
"25252",22,4452795
"25253",25,9867426
"25254",7,4404585
"25255",1,7895036
"25256",1,6108946
"25257",13,4150575
"25258",21,5674226
"25259",17,9208685
"25260",20,264016
"25261",1,7821996
"25262",25,7647806
"25263",20,761906
"25264",25,1403206
"25265",14,3865676
"25266",16,5475786
"25267",24,3610546
"25268",10,5524865
"25269",3,1077446
"25270",1,9264556
"25271",25,766256
"25272",24,6323775
"25273",1,73256
"25274",5,4877716
"25275",24,3842075
"25276",25,4022326
"25277",1,2920285
"25278",25,9429576
"25279",20,3158575
"25280",26,6999175
"25281",13,6877176
"25282",20,104606
"25283",13,1534676
"25284",25,6745536
"25285",1,4259426
"25286",22,9933995
"25287",27,1164796
"25288",3,1887196
"25289",21,4266485
"25290",11,6422095
"25291",9,5196386
"25292",20,1105575
"25293",22,6069995
"25294",1,779665
"25295",1,3404336
"25296",7,1446575
"25297",21,8344426
"25298",16,9469556
"25299",1,8366386
"25300",4,8625175
"25301",13,5655266
"25302",24,1858256
"25303",23,6555156
"25304",20,6642875
"25305",23,3682286
"25306",21,9774686
"25307",17,353285
"25308",18,5544326
"25309",11,8583116
"25310",20,894486
"25311",25,7748236
"25312",20,7153995
"25313",13,9644575
"25314",29,1489095
"25315",4,1419806
"25316",25,2235985
"25317",1,8193606
"25318",14,7336206
"25319",16,3644895
"25320",7,9677316
"25321",25,9626275
"25322",7,140795
"25323",23,6587696
"25324",7,4290206
"25325",12,8886475
"25326",21,4604136
"25327",16,9518666
"25328",25,9745436
"25329",20,4889626
"25330",13,4340976
"25331",4,5086085
"25332",3,1789486
"25333",29,7117956
"25334",21,445746
"25335",3,774696
"25336",16,3915395
"25337",1,6314396
"25338",23,9221407
"25339",22,3209776
"25340",13,897026
"25341",29,9138016
"25342",23,5179195
"25343",5,5356006
"25344",14,6785676
"25345",12,8593206
"25346",23,38446
"25347",29,4544466
"25348",4,4539446
"25349",6,841296
"25350",8,6108506
"25351",20,3051766
"25352",20,5773775
"25353",23,6296575
"25354",2,9294246
"25355",16,2934776
"25356",7,8135586
"25357",16,7928946
"25358",1,8044326
"25359",20,3045276
"25360",20,1319906
"25361",23,3592016
"25362",11,7828666
"25363",13,1288376
"25364",1,4665596
"25365",11,7237136
"25366",21,7915685
"25367",24,8341495
"25368",24,6963396
"25369",24,1268256
"25370",16,6876665
"25371",1,8958306
"25372",25,6950646
"25373",1,1816466
"25374",23,2688096
"25375",1,3162366
"25376",11,3341106
"25377",24,4574785
"25378",29,2234765
"25379",7,6739576
"25380",2,805976
"25381",25,9776346
"25382",3,3291665
"25383",25,8021806
"25384",24,2044766
"25385",16,5640616
"25386",9,6664675
"25387",23,4455295
"25388",13,3286446
"25389",11,8497175
"25390",14,252495
"25391",7,7213336
"25392",23,2461895
"25393",24,2725085
"25394",11,62095
"25395",7,6498885
"25396",7,2489086
"25397",7,2804485
"25398",18,8660665
"25399",4,3559476
"25400",24,3743596
"25401",16,1274975
"25402",13,7448076
"25403",1,3376516
"25404",13,9701156
"25405",12,22885
"25406",20,4431906
"25407",13,964476
"25408",25,2341936
"25409",24,2940416
"25410",21,1824436
"25411",9,3293976
"25412",29,7921446
"25413",8,9195316
"25414",22,3549776
"25415",7,4399206
"25416",11,5799046
"25417",29,9390885
"25418",1,9674116
"25419",25,1961496
"25420",16,5040107
"25421",8,9721186
"25422",29,6614576
"25423",23,635795
"25424",23,6306166
"25425",7,1906496
"25426",13,8195866
"25427",9,1038986
"25428",24,4768526
"25429",11,5767006
"25430",4,3984986
"25431",12,7019475
"25432",29,6550116
"25433",16,881185
"25434",14,6270686
"25435",5,4699936
"25436",13,2780776
"25437",7,6499765
"25438",23,6386556
"25439",23,989965
"25440",16,5416765
"25441",3,9084476
"25442",27,4660906
"25443",3,5560016
"25444",23,4932626
"25445",7,3681816
"25446",9,7165186
"25447",4,3489595
"25448",6,3320485
"25449",16,9294395
"25450",9,2955386
"25451",16,7747836
"25452",3,8149526
"25453",22,8858606
"25454",24,9074116
"25455",21,2234675
"25456",25,1316175
"25457",11,2162056
"25458",11,2300466
"25459",30,5737886
"25460",16,5577885
"25461",3,2140985
"25462",2,1284596
"25463",24,7717396
"25464",21,4911185
"25465",15,3167666
"25466",13,499975
"25467",3,642475
"25468",3,9553496
"25469",25,3990726
"25470",18,5458406
"25471",21,9023896
"25472",20,4908675
"25473",8,5072007
"25474",25,663386
"25475",17,1015985
"25476",22,170695
"25477",29,8117956
"25478",25,7994975
"25479",13,9107076
"25480",1,2430296
"25481",28,1529516
"25482",25,2600575
"25483",11,6944026
"25484",11,7159506
"25485",6,7036575
"25486",21,2074816
"25487",2,2794736
"25488",7,4556336
"25489",20,9342665
"25490",29,1740886
"25491",3,9662996
"25492",25,2525586
"25493",18,3599616
"25494",4,5488206
"25495",7,2717956
"25496",11,169046
"25497",20,9028156
"25498",25,3311386
"25499",24,270416
"25500",6,4482206
"25501",28,5483236
"25502",7,7576195
"25503",3,2498086
"25504",29,4124796
"25505",18,314595
"25506",13,9584676
"25507",13,6921776
"25508",25,6406376
"25509",18,2214595
"25510",25,2465586
"25511",1,7239346
"25512",9,3514976
"25513",7,4278406
"25514",16,4578546
"25515",11,4387396
"25516",23,9551876
